Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H2(20)
1.0593399052057175e-14,0.054700809901540644,8.242602542135896e-12,0.938,0.0,0.0,0.034625752733198734,0.009999999958355961,0.04999999971703502,2.30169571133222e-78,9.083625764645366e-68,0.0019999999858435875,5.570906040474308e-99,3.747553444872608e-86,2.7747351566971936e-10,1.0197037088671531e-48,8.329926465436343e-11,1.318077342800131e-29,5.480274335262313e-12,1.1416455160972714e-11,2.739956962105613e-12,2.6934371549701362e-20,9.363620668860109e-95,8.287888986540043e-68,1.2468473441860716e-27
1.2542738461913283e-14,0.054700809901540644,9.761794354920499e-12,0.938,0.0,0.0,0.03462575266168521,0.009999999950692853,0.04999999966497187,7.249060907545851e-78,2.4188826218957634e-67,0.0019999999832386087,2.6368763422406242e-98,1.3194201970987364e-85,3.2852614577373274e-10,2.3425554883231035e-48,9.862997308785365e-11,2.1878150608513774e-29,6.486291305516418e-12,1.3517241786604246e-11,3.2441488562367974e-12,3.7759097656822557e-20,4.023673907213382e-94,2.5802299252416594e-67,2.070346326966113e-27
1.4492077871769393e-14,0.054700809901540644,1.128174105574675e-11,0.938,0.0,0.0,0.03462575259017296,0.009999999943029745,0.04999999961291077,1.9460858177196982e-77,5.611944754967033e-67,0.001999999980633632,1.0230967398406433e-97,3.9285599121555226e-85,3.7957674631711175e-10,4.7798850733256317e-48,1.1396143634044404e-10,3.3746217609568997e-29,7.491553376387058e-12,1.561802621401091e-11,3.748340745841804e-12,5.04079324227463e-20,1.4232805903268e-93,6.886030130274877e-67,3.1946061994385325e-27
1.839075669148161e-14,0.054700809901540644,1.4323896855947872e-11,0.938,0.0,0.0,0.0346257524471523,0.009999999927703528,0.04999999950879463,1.024205223330527e-76,2.288091630369813e-66,0.0019999999754236864,1.1637541066115427e-96,2.5885328860592572e-84,4.816718590446919e-10,1.556988817039656e-47,1.4462662503738578e-10,6.896558386671235e-29,9.499815085492177e-12,1.9819588474161906e-11,4.75672451147054e-12,8.117796271432325e-20,1.2554414787733042e-92,3.621499752353852e-66,6.533465320978247e-27
2.2289435511193825e-14,0.054700809901540644,1.7369065416087714e-11,0.938,0.0,0.0,0.03462575230413674,0.009999999912377313,0.049999999404686614,3.8828187333789134e-76,7.138025997899032e-66,0.001999999970213749,7.466888542155579e-96,1.1619320310437198e-83,5.837588544978753e-10,4.0491095995438816e-47,1.7529482621861086e-10,1.2278123018540754e-28,1.1505063989105172e-11,2.4021141941450213e-11,5.765108258986347e-12,1.192445318872586e-19,6.85453939313174e-92,1.3673727437155018e-65,1.1640273631797483e-26
2.579824644893482e-14,0.054700809901540644,2.0112289294213017e-11,0.938,0.0,0.0,0.03462575217542712,0.009999999898583719,0.04999999931099634,1.0643160619394494e-75,1.695476331817967e-65,0.001999999965524813,2.970780240145411e-95,3.595862710341265e-83,6.756302106695247e-10,8.380142450810946e-47,2.0289877922008835e-10,1.9037353376469596e-28,1.3307215789306835e-11,2.7802532544132352e-11,6.672653616259505e-12,1.597430421699901e-19,2.4578686686600606e-91,3.7361225006699275e-65,1.8060368281416907e-26
2.9307057386675814e-14,0.054700809901540644,2.2857946556491547e-11,0.938,0.0,0.0,0.03462575204672165,0.009999999884790124,0.04999999921731264,2.577060538633057e-75,3.616722791132144e-65,0.0019999999608358845,1.018454139467862e-94,9.731522763414751e-83,7.674949928420923e-10,1.5818133963489996e-46,2.3050516538255163e-10,2.7909623732390927e-28,1.510693416826638e-11,3.158391602463343e-11,7.580198958852794e-12,2.0615185550132069e-19,7.583707253703149e-91,9.015866664959616e-65,2.649494878102891e-26
3.281586832441681e-14,0.054700809901540644,2.5606033917071874e-11,0.938,0.0,0.0,0.03462575191802034,0.009999999870996529,0.049999999123635515,5.656901936506704e-75,7.092160679950631e-65,0.0019999999561469625,3.056372518386318e-94,2.362196504741312e-82,8.593532014859792e-10,2.7797479525123565e-46,2.581139814202028e-10,3.918234396275504e-28,1.6904222411745075e-11,3.5365292382971285e-11,8.48774428676225e-12,2.5847102219517e-19,2.069992990277195e-90,1.973987097115973e-64,3.722104576352596e-26
3.98334901998988e-14,0.054700809901540644,3.1109485811897084e-11,0.938,0.0,0.0,0.034625751660630165,0.00999999984340934,0.04999999893630099,2.2147166609527996e-74,2.2687314446044172e-64,0.0019999999467691407,2.2573727294904717e-93,1.1290770690918515e-81,1.043049900069148e-09,7.318203282289836e-46,3.133388900000423e-10,7.007879250860351e-28,2.0491521613140486e-11,4.292802373322871e-11,1.0302834898513832e-11,3.8084061641583136e-19,1.2221515065238495e-89,7.704613324626027e-64,6.665954990413667e-26
4.685111207538079e-14,0.054700809901540644,3.662261878046846e-11,0.938,0.0,0.0,0.03462575140325662,0.00999999981582215,0.049999998748992754,6.892717418661274e-74,5.997341100752752e-64,0.001999999937391348,1.1298315693678033e-92,4.115467635637123e-81,1.2267203101815674e-09,1.645331816294236e-45,3.6857347876181494e-10,1.1402605396093404e-27,2.406913959099357e-11,5.049072659504727e-11,1.2117925451482707e-11,5.268522253040797e-19,5.230498669101825e-89,2.392113392559603e-63,1.0860666977795842e-25
5.386873395086278e-14,0.054700809901540644,4.2145406695296e-11,0.938,0.0,0.0,0.034625751145899726,0.009999999788234964,0.0499999985617108,1.8229620104316424e-73,1.3814770600193944e-63,0.0019999999280135823,4.420086237143881e-92,1.2405160889380208e-80,1.4103644355852374e-09,3.301171814255636e-45,4.2381772157845827e-10,1.7332354361256057e-27,2.7637102472075984e-11,5.8053400968569484e-11,1.3933015945637448e-11,6.9650624770539e-19,1.807260451434275e-88,6.309514105082041e-63,1.6530481576460528e-25
6.088635582634477e-14,0.054700809901540644,4.767782349941722e-11,0.938,0.0,0.0,0.03462575088855952,0.009999999760647776,0.049999998374455124,4.2761923466083266e-73,2.870888766987769e-63,0.001999999918635846,1.4589295396462605e-91,3.2582596252553036e-80,1.5939822800416164e-09,6.079655656276074e-45,4.790715923934369e-10,2.5027073688931742e-27,3.1195436312633224e-11,6.561604685393774e-11,1.574810638094675e-11,8.898030808447953e-19,5.364440666883415e-88,1.4761860047355932e-62,2.3900799687029132e-25
6.790397770182677e-14,0.054700809901540644,5.321984320618639e-11,0.938,0.0,0.0,0.03462575063123602,0.009999999733060589,0.04999999818722572,9.143402903255486e-73,5.507976064458567e-63,0.001999999909258138,4.2387942396085933e-91,7.70472506576736e-80,1.7775738473116263e-09,1.0473310050739718e-44,5.343350652205308e-10,3.471671691591182e-27,3.474416709859539e-11,7.31786642512943e-11,1.7563196757379463e-11,1.1067431203332227e-18,1.416973271250788e-87,3.148570933792906e-62,3.31981796425862e-25
7.492159957730876e-14,0.054700809901540644,5.877143989907944e-11,0.938,0.0,0.0,0.03462575037392925,0.009999999705473401,0.0499999980000226,1.815321750481354e-72,9.912591056507732e-63,0.001999999899880459,1.112846408814364e-90,1.6758779285709232e-79,1.96113914115565e-09,1.7100919229134193e-44,5.896081141436419e-10,4.663124354855836e-27,3.8283320745772256e-11,8.074125316078128e-11,1.9378287074904538e-11,1.3473267601734189e-18,3.408236185011937e-87,6.2363074426726755e-62,4.46503349735071e-25
8.895684332827274e-14,0.054700809901540644,6.99032609266899e-11,0.938,0.0,0.0,0.03462574985936597,0.009999999650299032,0.04999999762569516,6.028214719430159e-72,2.7668187880540893e-62,0.001999999881125185,6.217084952136693e-90,6.561953366476334e-79,2.328190923604582e-09,4.024499287654608e-44,7.001828369630669e-10,7.805481473318345e-27,4.5332999937467084e-11,9.586634551671458e-11,2.3008467533108312e-11,1.8994264089118655e-18,1.6007820800885828e-86,2.06136958700737e-61,7.493558986277055e-25
1.0299208707923672e-13,0.054700809901540644,8.107308064543898e-11,0.938,0.0,0.0,0.03462574934486986,0.00999999959512466,0.049999997251472764,1.6792558670519478e-71,6.644445318061738e-62,0.001999999862370026,2.6737937226221347e-89,2.103023319596363e-78,2.6951376574607203e-09,8.351459579393403e-44,8.107955549182927e-10,1.2113758162298091e-26,5.234467981884028e-11,1.1099132392287231e-10,2.663864775531237e-11,2.546105147134931e-18,5.966719543649818e-86,5.7162921118495584e-61,1.1660129622823302e-24
1.170273308302007e-13,0.054700809901540644,9.22806942285325e-11,0.938,0.0,0.0,0.03462574883044109,0.009999999539950295,0.04999999687735539,4.1026000265566174e-71,1.4264557506557118e-61,0.0019999998436149805,9.487423538262341e-89,5.800935420934813e-78,3.0619793727877625e-09,1.5782045669118524e-43,9.214460631859059e-10,1.777194323364116e-26,5.931856521102087e-11,1.2611618838038712e-10,3.026882774127304e-11,3.287366069552414e-18,1.8748820161459145e-85,1.3903750384933574e-60,1.7151053262188887e-24
1.3106257458116469e-13,0.054700809901540644,1.0352589795323832e-10,0.938,0.0,0.0,0.034625748316079834,0.00999999948477593,0.049999996503343004,9.05720151151932e-71,2.807990953799708e-61,0.0019999998248600493,2.9120688012630384e-88,1.4254393928827967e-77,3.4287160996408056e-09,2.7741605810200905e-43,1.0321341580465432e-09,2.4964034787930423e-26,6.625485983109785e-11,1.4124093889038983e-10,3.389900749074868e-11,4.123212245690993e-18,5.172322795529801e-85,3.056077423038693e-60,2.415446551626206e-24
1.4509781833212868e-13,0.054700809901540644,1.1480848919492851e-10,0.938,0.0,0.0,0.03462574780178628,0.009999999429601567,0.04999999612943558,1.8448279969277032e-70,5.1586791130032793e-61,0.001999999806105232,7.980867573653593e-88,3.1960447936486815e-77,3.795347868066343e-09,4.6032691857998545e-43,1.1428596368789348e-09,3.387404013100698e-26,7.315376629807817e-11,1.5636557545400939e-10,3.7529187003499686e-11,5.053646720075756e-18,1.287752545242078e-84,6.19782770261124e-60,3.2860322766558152e-24
1.7316830583405663e-13,0.054700809901540644,1.3748502918577448e-10,0.938,0.0,0.0,0.0346257467734029,0.009999999319252845,0.04999999538193548,6.373626914179436e-70,1.4852614642333143e-60,0.0019999997685959405,4.81515765967312e-87,1.3121881944644284e-76,4.5282966497778875e-09,1.1095878542517133e-42,1.3644219414288723e-09,5.758386693119675e-26,8.68402197938635e-11,1.8661450674660466e-10,4.4789545317879225e-11,7.198292617756213e-18,6.407248868499192e-84,2.122298399343545e-59,5.614825946717428e-24
1.984317445857918e-13,0.054700809901540644,1.5801977002943757e-10,0.938,0.0,0.0,0.03462574584809108,0.009999999219939004,0.049999994709544054,1.653754091970859e-69,3.3510514675897595e-60,0.0019999997348379684,1.8762981205966614e-86,3.8746114644288885e-76,5.1875918967466205e-09,2.1834174266884114e-42,1.563953858284496e-09,8.664412302115348e-26,9.903217085673117e-11,2.138381552245956e-10,5.1323866988859305e-11,9.451995942810368e-18,2.1824538655800994e-83,5.463911565095424e-59,8.487243771741085e-24
2.2369518333752699e-13,0.054700809901540644,1.7867254477620988e-10,0.938,0.0,0.0,0.0346257449230012,0.009999999120625169,0.04999999403749223,3.8249836937428553e-69,6.853824871195721e-60,0.001999999701080365,6.191210311839751e-86,1.0025588732330036e-75,5.84654754530045e-09,3.9594212627072446e-42,1.7636037976084074e-09,1.2413251333548118e-25,1.1110608586908954e-10,2.410614345337744e-10,5.7858187889215366e-11,1.2012211578875331e-17,6.409355769974786e-83,1.254035293165459e-58,1.2214921601892063e-23
2.4895862208926214e-13,0.054700809901540644,1.9944221065165137e-10,0.938,0.0,0.0,0.034625743998134235,0.009999999021311337,0.049999993365779816,8.084257641004341e-69,1.2978030057577717e-59,0.0019999996673231322,1.792805613004555e-85,2.338888317222766e-75,6.505163770359849e-09,6.733750915683522e-42,1.9633706166453486e-09,1.711224904179519e-25,1.230631075734098e-10,2.6828434468065694e-10,6.439250801762082e-11,1.4878956401097214e-17,1.676950171209949e-82,2.630198139685403e-58,1.691513288544775e-23
2.742220608409973e-13,0.054700809901540644,2.2032763594488928e-10,0.938,0.0,0.0,0.03462574307349114,0.009999998921997514,0.04999999269440666,1.5893100401017819e-68,2.309506990770593e-59,0.0019999996335662686,4.6859348905064717e-85,5.023210489776483e-75,7.1634407467551905e-09,1.087450131754448e-41,2.1632531837035143e-09,2.2868759692375453e-25,1.3490436764883537e-10,2.9550688567173986e-10,7.092682737276904e-11,1.8052247036228856e-17,4.001877002415277e-82,5.1313629652145695e-58,2.2707006101258338e-23
2.9948549959273244e-13,0.054700809901540644,2.413276999014852e-10,0.938,0.0,0.0,0.034625742149072866,0.009999998822683698,0.049999992023372575,2.9439079951343667e-68,3.9051231824753492e-59,0.0019999995998097745,1.1268061573732694e-84,1.0080699673095522e-74,7.821378649226801e-09,1.6828886273189724e-41,2.3632503780474093e-09,2.979014641339469e-25,1.4663098681831616e-10,3.2272905751350064e-10,7.746114595337317e-11,2.153209986585673e-17,8.856152113859307e-82,9.43250749785489e-58,2.9711511267847046e-23
3.247489383444676e-13,0.054700809901540644,2.6244129261734926e-10,0.938,0.0,0.0,0.03462574122488035,0.009999998723369886,0.049999991352677395,5.187834017245669e-68,6.3263990903138945e-59,0.0019999995660536507,2.5276649102707227e-84,1.9114216212845726e-74,8.478977652425005e-09,2.513023293277556e-41,2.5633610897917716e-09,3.7983781048984427e-25,1.5824407495469606e-10,3.4995086021239876e-10,8.399546375816588e-11,2.5318531029588495e-17,1.8399841803717067e-81,1.6495663804626295e-57,3.8051446403502665e-23
3.5001237709620275e-13,0.054700809901540644,2.83667314933683e-10,0.938,0.0,0.0,0.03462574030091451,0.009999998624056082,0.049999990682320944,8.762692688870622e-68,9.882630272684954e-59,0.001999999532297896,5.3452375390418265e-84,3.453635991888739e-74,9.136237930910166e-09,3.6404801064179073e-41,2.7635842197965064e-09,4.755704401477361e-25,1.6974473118577114e-10,3.7717229377487493e-10,9.052978078589894e-11,2.94115564282019e-17,3.623182740220732e-81,2.76505673846613e-57,4.785142394505371e-23
3.752758158479379e-13,0.054700809901540644,3.050046783329579e-10,0.938,0.0,0.0,0.03462573937717626,0.009999998524742282,0.049999990012303035,1.4270575196122932e-67,1.496188972902542e-58,0.001999999498542511,1.0743557202613715e-83,5.986348540423393e-74,9.793159659152743e-09,5.137842585723178e-41,2.963918679562672e-09,5.861732415544918e-25,1.8113404399831225e-10,4.0439335820735177e-10,9.706409703534324e-11,3.3811191726754765e-17,6.812730112259763e-81,4.4688218354062715e-57,5.92378571267215e-23
4.0053925459967305e-13,0.054700809901540644,3.264523048359004e-10,0.938,0.0,0.0,0.0346257384536665,0.00999999842542849,0.04999998934262351,2.2514349049285985e-67,2.2043022937635627e-58,0.001999999464787495,2.065895623325226e-83,1.0008088120954222e-73,1.0449743011533328e-08,7.088298995320835e-41,3.1643633911294556e-09,7.12720186044218e-25,1.9241309134108083e-10,4.316140535162337e-10,1.0359841250528834e-10,3.851745235765705e-17,1.2306026343802773e-80,6.996791489900025e-57,7.233894632413924e-23
4.258026933514082e-13,0.054700809901540644,3.4800912689947113e-10,0.938,0.0,0.0,0.034625737530386134,0.009999998326114706,0.04999998867328218,3.454419788985082e-67,3.1708387055882416e-58,0.0019999994310328497,3.8209509980806986e-83,1.6208908749143163e-73,1.1105988162342705e-08,9.586272871142412e-41,3.3649172869721593e-09,8.562853264554037e-25,2.03582940726851e-10,4.5883437970790823e-10,1.1013272719454226e-10,4.353035352370561e-17,2.1459191340866246e-80,1.0653835933630062e-56,8.728466536796965e-23
4.5106613210314335e-13,0.054700809901540644,3.6967408731582646e-10,0.938,0.0,0.0,0.034625736607336054,0.009999998226800925,0.049999988004278885,5.171086036884063e-67,4.46573123726423e-58,0.0019999993972785735,6.827543550026001e-83,2.5524151022999262e-73,1.1761895285781875e-08,1.2738037284950294e-40,3.5655793099011586e-09,1.017942795767948e-24,2.1464464933344856e-10,4.860543367887449e-10,1.1666704110193136e-10,4.8849910201082197e-17,3.627221132697333e-80,1.5827335070615471e-56,1.0420674783212817e-22
4.763295708548785e-13,0.054700809901540644,3.914461391122593e-10,0.938,0.0,0.0,0.0346257356845171,0.009999998127487152,0.04999998733561344,7.572602396150348e-67,6.172027057905602e-58,0.0019999993635246667,1.1830552759704865e-82,3.9198389220441297e-73,1.2417464555962126e-08,1.6662313116160587e-40,3.7663484129618414e-09,1.198766805759702e-24,2.255992641038107e-10,5.132739247650957e-10,1.2320135422629993e-10,5.4476137142314835e-17,5.9631938337833955e-80,2.30022556464904e-56,1.2323867330073093e-22
5.015930096066137e-13,0.054700809901540644,4.1332424545211145e-10,0.938,0.0,0.0,0.03462573476193017,0.009999998028173383,0.04999998666728568,1.0873032547603312e-66,8.387373269149259e-58,0.0019999993297711294,1.994180404392955e-82,5.88606476832351e-73,1.3072696146905058e-08,2.1490851614533858e-40,3.967223559335521e-09,1.3998316456823941e-24,2.3644782184507537e-10,5.404931436432966e-10,1.2973566656651013e-10,6.040904887920319e-17,9.56265681131723e-80,3.2777779244825827e-56,1.445156536176482e-22
5.268564483583489e-13,0.054700809901540644,4.3530737953664447e-10,0.938,0.0,0.0,0.03462573383957609,0.009999997928859623,0.04999998599929543,1.533694102559328e-66,1.1225569851960393e-57,0.0019999992960179616,3.278800959471179e-82,8.661200367672186e-73,1.3727590232542652e-08,2.7369001556271747e-40,4.16820372224131e-09,1.622211680956794e-24,2.4719134932670933e-10,5.677119934296662e-10,1.3626997812144142e-10,6.664865972570812e-17,1.4994755954310814e-79,4.588551957016912e-56,1.6817461912238456e-22
5.521198871100841e-13,0.054700809901540644,4.573945245078627e-10,0.938,0.0,0.0,0.03462573291745572,0.00999999782954587,0.04999998533164251,2.1287850146173825e-66,1.481818787517847e-57,0.0019999992622651633,5.270680087671897e-82,1.2512671968675978e-72,1.4382146986717294e-08,3.445626132322509e-40,4.369287884838936e-09,1.86698135188687e-24,2.578308633776874e-10,5.949304741305061e-10,1.4280428888999093e-10,7.319498378080596e-17,2.3039757859229226e-79,6.320936262185743e-56,1.943542048760953e-22
5.773833258618193e-13,0.054700809901540644,4.795846733522741e-10,0.938,0.0,0.0,0.034625731995569876,0.00999999773023212,0.04999998466432675,2.9117593188461673e-66,1.9316251176367593e-57,0.0019999992285127353,8.300321531113705e-82,1.7776807110527874e-72,1.5036366583181837e-08,4.292681622344282e-40,4.570475040132507e-09,2.135215172392639e-24,2.6836737098273047e-10,6.221485857521028e-10,1.4933859887107263e-10,8.004803493130791e-17,3.475259610652778e-79,8.580695948085767e-56,2.2319473688149185e-22
6.026467646135545e-13,0.054700809901540644,5.018768288055829e-10,0.938,0.0,0.0,0.0346257310739194,0.009999997630918378,0.049999983997347966,3.9296609108863616e-66,2.4891979828262517e-57,0.0019999991947606765,1.2828144851843568e-81,2.4872005374869006e-72,1.569024919559964e-08,5.297006135212238e-40,4.77176419087521e-09,2.4279877287614096e-24,2.788018693776137e-10,6.493663283007258e-10,1.5587290806361743e-10,8.720782685464533e-17,5.1541641493970614e-79,1.1493289752648283e-55,2.5483821830025165e-22
